refshort,fragment_id,plot_id,fragment_plot_comb,patch_type,scientific_name,sampling_effort,sampling_design,abundance,latitude,longitude
Magnago_2015,Rebio_corrego_veado,A78P51,Rebio_corrego_veado_A78P51,continuous,Astronium_concinnum_Schott,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P51,Rebio_corrego_veado_A78P51,continuous,Brosimum_guianense_(Aubl.)_Huber,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P51,Rebio_corrego_veado_A78P51,continuous,Carpotroche_brasiliensis_(Raddi)_A_Gray,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P51,Rebio_corrego_veado_A78P51,continuous,Chrysophyllum_lucentifolium_Cronquist,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P51,Rebio_corrego_veado_A78P51,continuous,Eugenia_platyphylla_O.Berg,1,standardized_fragment,4,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P51,Rebio_corrego_veado_A78P51,continuous,Lacunaria_crenata_subsp._decastyla_(Radlk.)_J.V.Schneid._&_Zizka,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P51,Rebio_corrego_veado_A78P51,continuous,Machaerium_fulvovenosum_H.C.Lima,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P51,Rebio_corrego_veado_A78P51,continuous,Manilkara_bella_Monach,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P51,Rebio_corrego_veado_A78P51,continuous,Moquilea_salzmannii_Hook.f.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P51,Rebio_corrego_veado_A78P51,continuous,Oxandra_unibracteata_J.C.Lopes,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P51,Rebio_corrego_veado_A78P51,continuous,Senefeldera_verticillata_(Vell.)_Croizat,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P51,Rebio_corrego_veado_A78P51,continuous,Sorocea_bonplandii_(Baill.)_W.C.Burger_et_al.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P51,Rebio_corrego_veado_A78P51,continuous,Swartzia_flaemingii_Raddi,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P51,Rebio_corrego_veado_A78P51,continuous,Swartzia_simplex_var._continentalis_Urb.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P51,Rebio_corrego_veado_A78P51,continuous,Trigoniodendron_spiritusanctense_E.F.Guim._&_Miguel,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P52,Rebio_corrego_veado_A78P52,continuous,Aspidosperma_cylindrocarpon,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P52,Rebio_corrego_veado_A78P52,continuous,Chrysophyllum_lucentifolium_Cronquist,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P52,Rebio_corrego_veado_A78P52,continuous,Ephedranthus_sp._nov.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P52,Rebio_corrego_veado_A78P52,continuous,Eugenia_pisiformis_Cambess.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P52,Rebio_corrego_veado_A78P52,continuous,Eugenia_platyphylla_O.Berg,1,standardized_fragment,2,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P52,Rebio_corrego_veado_A78P52,continuous,Machaerium_brasiliense_Vogel,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P52,Rebio_corrego_veado_A78P52,continuous,Metrodorea_maracasana_Kaastra,1,standardized_fragment,4,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P52,Rebio_corrego_veado_A78P52,continuous,Plinia_involucrata_(O.Berg)_McVaugh,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P52,Rebio_corrego_veado_A78P52,continuous,Ravenia_infelix_Vell.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P52,Rebio_corrego_veado_A78P52,continuous,Rinorea_bahiensis_(Moric.)_Kuntze,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P52,Rebio_corrego_veado_A78P52,continuous,Sorocea_guilleminiana_Gaudich.,1,standardized_fragment,2,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P52,Rebio_corrego_veado_A78P52,continuous,Sweetia_fruticosa_Spreng.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P52,Rebio_corrego_veado_A78P52,continuous,Trichilia_sp1,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P52,Rebio_corrego_veado_A78P52,continuous,Trigoniodendron_spiritusanctense_E.F.Guim._&_Miguel,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P53,Rebio_corrego_veado_A78P53,continuous,Allagoptera_caudescens_(Mart.)_Kuntze,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P53,Rebio_corrego_veado_A78P53,continuous,Amphirrhox_longifolia_(A.St.-Hil.)_Spreng.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P53,Rebio_corrego_veado_A78P53,continuous,Chrysophyllum_lucentifolium_Cronquist,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P53,Rebio_corrego_veado_A78P53,continuous,Couepia_schottii_Fritsch,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P53,Rebio_corrego_veado_A78P53,continuous,Drypetes_sp.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P53,Rebio_corrego_veado_A78P53,continuous,Oxandra_unibracteata_J.C.Lopes,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P53,Rebio_corrego_veado_A78P53,continuous,Pachystroma_longifolium_(Nees)_I.M.Johnst.,1,standardized_fragment,2,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P53,Rebio_corrego_veado_A78P53,continuous,Platymiscium_floribundum_Vogel,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P53,Rebio_corrego_veado_A78P53,continuous,Rinorea_bahiensis_(Moric.)_Kuntze,1,standardized_fragment,2,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P53,Rebio_corrego_veado_A78P53,continuous,Senefeldera_verticillata_(Vell.)_Croizat,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P53,Rebio_corrego_veado_A78P53,continuous,Trichilia_silvatica_C.DC.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P53,Rebio_corrego_veado_A78P53,continuous,Vatairea_heteroptera,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P53,Rebio_corrego_veado_A78P53,continuous,Xylosma_sp1,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P54,Rebio_corrego_veado_A78P54,continuous,Alseis_floribunda_Schott,1,standardized_fragment,2,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P54,Rebio_corrego_veado_A78P54,continuous,Annona_sp2,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P54,Rebio_corrego_veado_A78P54,continuous,Astrocaryum_aculeatissimum_(Schott)_Burret,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P54,Rebio_corrego_veado_A78P54,continuous,Eugenia_platyphylla_O.Berg,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P54,Rebio_corrego_veado_A78P54,continuous,Eugenia_sp7,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P54,Rebio_corrego_veado_A78P54,continuous,Exellodendron_gracile_(Kuhlm.)_Prance,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P54,Rebio_corrego_veado_A78P54,continuous,Faramea_corymbosa_Aubl.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P54,Rebio_corrego_veado_A78P54,continuous,Geissospermum_laeve_(Vell.)_Miers,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P54,Rebio_corrego_veado_A78P54,continuous,Guapira_opposita_(Vell.)_Reitz,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P54,Rebio_corrego_veado_A78P54,continuous,Inga_flagelliformis_(Vell.)_Mart.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P54,Rebio_corrego_veado_A78P54,continuous,Machaerium_brasiliense_Vogel,1,standardized_fragment,2,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P54,Rebio_corrego_veado_A78P54,continuous,Machaerium_fulvovenosum_H.C.Lima,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P54,Rebio_corrego_veado_A78P54,continuous,Myrcia_sp1,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P54,Rebio_corrego_veado_A78P54,continuous,Ravenia_infelix_Vell.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P54,Rebio_corrego_veado_A78P54,continuous,Senefeldera_verticillata_(Vell.)_Croizat,1,standardized_fragment,2,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P54,Rebio_corrego_veado_A78P54,continuous,Trichilia_lepidota_subsp._schumanniana_(Harms)_T.D._Penn.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P54,Rebio_corrego_veado_A78P54,continuous,Trichilia_silvatica_C.DC.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P55,Rebio_corrego_veado_A78P55,continuous,Chrysophyllum_lucentifolium_Cronquist,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P55,Rebio_corrego_veado_A78P55,continuous,Couepia_schottii_Fritsch,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P55,Rebio_corrego_veado_A78P55,continuous,Inga_flagelliformis_(Vell.)_Mart.,1,standardized_fragment,2,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P55,Rebio_corrego_veado_A78P55,continuous,Lecythis_pisonis_Cambess.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P55,Rebio_corrego_veado_A78P55,continuous,Melicoccus_oliviformis_subsp._intermedius_(Radlk.)_Acev.-Rodr.,1,standardized_fragment,2,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P55,Rebio_corrego_veado_A78P55,continuous,Metrodorea_maracasana_Kaastra,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P55,Rebio_corrego_veado_A78P55,continuous,Oxandra_sp1,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P55,Rebio_corrego_veado_A78P55,continuous,Ravenia_infelix_Vell.,1,standardized_fragment,3,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P55,Rebio_corrego_veado_A78P55,continuous,Senefeldera_verticillata_(Vell.)_Croizat,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P55,Rebio_corrego_veado_A78P55,continuous,Swartzia_alternifoliolata_Mansano,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P55,Rebio_corrego_veado_A78P55,continuous,Swartzia_flaemingii_Raddi,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P55,Rebio_corrego_veado_A78P55,continuous,Trigoniodendron_spiritusanctense_E.F.Guim._&_Miguel,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P56,Rebio_corrego_veado_A78P56,continuous,Allagoptera_caudescens_(Mart.)_Kuntze,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P56,Rebio_corrego_veado_A78P56,continuous,Aspidosperma_illustre,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P56,Rebio_corrego_veado_A78P56,continuous,Dialium_guianense_(Aubl.)_Sandwith,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P56,Rebio_corrego_veado_A78P56,continuous,Ephedranthus_sp._nov.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P56,Rebio_corrego_veado_A78P56,continuous,Eriotheca_macrophylla_(K.Schum.)_A.Robyns,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P56,Rebio_corrego_veado_A78P56,continuous,Garcinia_brasiliensis_Mart.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P56,Rebio_corrego_veado_A78P56,continuous,Geissospermum_laeve_(Vell.)_Miers,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P56,Rebio_corrego_veado_A78P56,continuous,Guapira_opposita_(Vell.)_Reitz,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P56,Rebio_corrego_veado_A78P56,continuous,Machaerium_brasiliense_Vogel,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P56,Rebio_corrego_veado_A78P56,continuous,Metrodorea_maracasana_Kaastra,1,standardized_fragment,2,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P56,Rebio_corrego_veado_A78P56,continuous,Ravenia_infelix_Vell.,1,standardized_fragment,2,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P56,Rebio_corrego_veado_A78P56,continuous,Senefeldera_verticillata_(Vell.)_Croizat,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P56,Rebio_corrego_veado_A78P56,continuous,Swartzia_alternifoliolata_Mansano,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P56,Rebio_corrego_veado_A78P56,continuous,Swartzia_simplex_var._continentalis_Urb.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P56,Rebio_corrego_veado_A78P56,continuous,Tabebuia_sp.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P56,Rebio_corrego_veado_A78P56,continuous,Zollernia_glabra_(Spreng.)_Yakovlev,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P57,Rebio_corrego_veado_A78P57,continuous,Allagoptera_caudescens_(Mart.)_Kuntze,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P57,Rebio_corrego_veado_A78P57,continuous,Drypetes_sp.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P57,Rebio_corrego_veado_A78P57,continuous,Eriotheca_macrophylla_(K.Schum.)_A.Robyns,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P57,Rebio_corrego_veado_A78P57,continuous,Heisteria_ovata_Benth.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P57,Rebio_corrego_veado_A78P57,continuous,Lonchocarpus_cultratus_(Vell.)_A.M.G.Azevedo_&_H.C.Lima,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P57,Rebio_corrego_veado_A78P57,continuous,Melicoccus_oliviformis_subsp._intermedius_(Radlk.)_Acev.-Rodr.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P57,Rebio_corrego_veado_A78P57,continuous,Metrodorea_maracasana_Kaastra,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P57,Rebio_corrego_veado_A78P57,continuous,Parinari_parvifolia_Sandwith,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P57,Rebio_corrego_veado_A78P57,continuous,Pouteria_coelomatica_Rizzini,1,standardized_fragment,2,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P57,Rebio_corrego_veado_A78P57,continuous,Ravenia_infelix_Vell.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P57,Rebio_corrego_veado_A78P57,continuous,Schoepfia_brasiliensis_A.DC.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P57,Rebio_corrego_veado_A78P57,continuous,Swartzia_sp1,1,standardized_fragment,2,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P57,Rebio_corrego_veado_A78P57,continuous,Trichilia_lepidota_subsp._schumanniana_(Harms)_T.D._Penn.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P58,Rebio_corrego_veado_A78P58,continuous,Albizia_polycephala_(Benth.)_Killip_ex_Record,1,standardized_fragment,2,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P58,Rebio_corrego_veado_A78P58,continuous,Annona_dolabripetala_Raddi,1,standardized_fragment,2,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P58,Rebio_corrego_veado_A78P58,continuous,Astronium_concinnum_Schott,1,standardized_fragment,3,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P58,Rebio_corrego_veado_A78P58,continuous,Astronium_graveolens_Jacq.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P58,Rebio_corrego_veado_A78P58,continuous,Cordia_acutifolia_Fresen.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P58,Rebio_corrego_veado_A78P58,continuous,Eriotheca_macrophylla_(K.Schum.)_A.Robyns,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P58,Rebio_corrego_veado_A78P58,continuous,Eugenia_sp7,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P58,Rebio_corrego_veado_A78P58,continuous,Inga_striata_Benth.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P58,Rebio_corrego_veado_A78P58,continuous,Joannesia_princeps_Vell.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P58,Rebio_corrego_veado_A78P58,continuous,Lonchocarpus_cultratus_(Vell.)_A.M.G.Azevedo_&_H.C.Lima,1,standardized_fragment,2,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P58,Rebio_corrego_veado_A78P58,continuous,Simarouba_amara_Aubl.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P58,Rebio_corrego_veado_A78P58,continuous,Spondias_macrocarpa_Engl.,1,standardized_fragment,2,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P59,Rebio_corrego_veado_A78P59,continuous,Alchornea_glandulosa_Poepp._&_Endl.,1,standardized_fragment,2,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P59,Rebio_corrego_veado_A78P59,continuous,Allagoptera_caudescens_(Mart.)_Kuntze,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P59,Rebio_corrego_veado_A78P59,continuous,Astronium_concinnum_Schott,1,standardized_fragment,2,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P59,Rebio_corrego_veado_A78P59,continuous,Cupania_scrobiculata_Rich.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P59,Rebio_corrego_veado_A78P59,continuous,Eschweilera_ovata_(Cambess.)_Mart._ex_Miers,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P59,Rebio_corrego_veado_A78P59,continuous,Guapira_opposita_(Vell.)_Reitz,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P59,Rebio_corrego_veado_A78P59,continuous,Joannesia_princeps_Vell.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P59,Rebio_corrego_veado_A78P59,continuous,Lonchocarpus_cultratus_(Vell.)_A.M.G.Azevedo_&_H.C.Lima,1,standardized_fragment,2,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P59,Rebio_corrego_veado_A78P59,continuous,Quararibea_penduliflora_(A.St.-Hil.)_K.Schum.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P59,Rebio_corrego_veado_A78P59,continuous,Simarouba_amara_Aubl.,1,standardized_fragment,2,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P59,Rebio_corrego_veado_A78P59,continuous,Trichilia_quadrijuga_Kunth_subsp._quadrijuga,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P60,Rebio_corrego_veado_A78P60,continuous,Allagoptera_caudescens_(Mart.)_Kuntze,1,standardized_fragment,6,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P60,Rebio_corrego_veado_A78P60,continuous,Astronium_concinnum_Schott,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P60,Rebio_corrego_veado_A78P60,continuous,Inga_flagelliformis_(Vell.)_Mart.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P60,Rebio_corrego_veado_A78P60,continuous,Joannesia_princeps_Vell.,1,standardized_fragment,6,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P60,Rebio_corrego_veado_A78P60,continuous,Platymiscium_floribundum_Vogel,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P60,Rebio_corrego_veado_A78P60,continuous,Rinorea_bahiensis_(Moric.)_Kuntze,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P60,Rebio_corrego_veado_A78P60,continuous,Simarouba_amara_Aubl.,1,standardized_fragment,1,-18.3458,-40.1412
Magnago_2015,Rebio_corrego_veado,A78P60,Rebio_corrego_veado_A78P60,continuous,Trichilia_lepidota_subsp._schumanniana_(Harms)_T.D._Penn.,1,standardized_fragment,1,-18.3458,-40.1412
Montgomery_2014,Danum_Valley_Conservation_Area,1,Danum_Valley_Conservation_Area_1,continuous,Catharsius_dayacus,10,pooled,73,4.97508237,117.7831943
Montgomery_2014,Danum_Valley_Conservation_Area,1,Danum_Valley_Conservation_Area_1,continuous,Copris_agnus,10,pooled,31,4.97508237,117.7831943
Montgomery_2014,Danum_Valley_Conservation_Area,1,Danum_Valley_Conservation_Area_1,continuous,Copris_ramosiceps,10,pooled,8,4.97508237,117.7831943
Montgomery_2014,Danum_Valley_Conservation_Area,1,Danum_Valley_Conservation_Area_1,continuous,Copris_sinicus,10,pooled,21,4.97508237,117.7831943
Montgomery_2014,Danum_Valley_Conservation_Area,1,Danum_Valley_Conservation_Area_1,continuous,Microcopris_doriae,10,pooled,9,4.97508237,117.7831943
Montgomery_2014,Danum_Valley_Conservation_Area,1,Danum_Valley_Conservation_Area_1,continuous,Microcopris_hidakai,10,pooled,6,4.97508237,117.7831943
Montgomery_2014,Danum_Valley_Conservation_Area,1,Danum_Valley_Conservation_Area_1,continuous,Ochicanthon_danum,10,pooled,3,4.97508237,117.7831943
Montgomery_2014,Danum_Valley_Conservation_Area,1,Danum_Valley_Conservation_Area_1,continuous,Ochicanthon_dytiscoides,10,pooled,7,4.97508237,117.7831943
Montgomery_2014,Danum_Valley_Conservation_Area,1,Danum_Valley_Conservation_Area_1,continuous,Ochicanthon_masumotoi,10,pooled,4,4.97508237,117.7831943
Montgomery_2014,Danum_Valley_Conservation_Area,1,Danum_Valley_Conservation_Area_1,continuous,Onthophagus_(Inda.)_sp._1,10,pooled,1,4.97508237,117.7831943
Montgomery_2014,Danum_Valley_Conservation_Area,1,Danum_Valley_Conservation_Area_1,continuous,Onthophagus_(Micronth.)_sp._4,10,pooled,1,4.97508237,117.7831943
Montgomery_2014,Danum_Valley_Conservation_Area,1,Danum_Valley_Conservation_Area_1,continuous,Onthophagus_agg._cervicapra,10,pooled,530,4.97508237,117.7831943
Montgomery_2014,Danum_Valley_Conservation_Area,1,Danum_Valley_Conservation_Area_1,continuous,Onthophagus_agg._obscurior,10,pooled,26,4.97508237,117.7831943
Montgomery_2014,Danum_Valley_Conservation_Area,1,Danum_Valley_Conservation_Area_1,continuous,Onthophagus_agg._ochromerus,10,pooled,7,4.97508237,117.7831943
Montgomery_2014,Danum_Valley_Conservation_Area,1,Danum_Valley_Conservation_Area_1,continuous,Onthophagus_agg._pacificus,10,pooled,2,4.97508237,117.7831943
Montgomery_2014,Danum_Valley_Conservation_Area,1,Danum_Valley_Conservation_Area_1,continuous,Onthophagus_agg._semiaureus,10,pooled,10,4.97508237,117.7831943
Montgomery_2014,Danum_Valley_Conservation_Area,1,Danum_Valley_Conservation_Area_1,continuous,Onthophagus_angustatus,10,pooled,3,4.97508237,117.7831943
Montgomery_2014,Danum_Valley_Conservation_Area,1,Danum_Valley_Conservation_Area_1,continuous,Onthophagus_aphodioides,10,pooled,3,4.97508237,117.7831943
Montgomery_2014,Danum_Valley_Conservation_Area,1,Danum_Valley_Conservation_Area_1,continuous,Onthophagus_arayai,10,pooled,1,4.97508237,117.7831943
Montgomery_2014,Danum_Valley_Conservation_Area,1,Danum_Valley_Conservation_Area_1,continuous,Onthophagus_borneensis,10,pooled,15,4.97508237,117.7831943
Montgomery_2014,Danum_Valley_Conservation_Area,1,Danum_Valley_Conservation_Area_1,continuous,Onthophagus_cf._batillifer,10,pooled,1,4.97508237,117.7831943
Montgomery_2014,Danum_Valley_Conservation_Area,1,Danum_Valley_Conservation_Area_1,continuous,Onthophagus_deflexicollis,10,pooled,1,4.97508237,117.7831943
Montgomery_2014,Danum_Valley_Conservation_Area,1,Danum_Valley_Conservation_Area_1,continuous,Onthophagus_dux,10,pooled,6,4.97508237,117.7831943
Montgomery_2014,Danum_Valley_Conservation_Area,1,Danum_Valley_Conservation_Area_1,continuous,Onthophagus_incises,10,pooled,9,4.97508237,117.7831943
